poster_id,post_id,nums_category_img,post_date,post_like,post_collect
57df3ffc50c4b44f636c3a3a,65fe5983000000001400497a,0,2024-03-23,348,127
57df3ffc50c4b44f636c3a3a,65fe5983000000001400497a,0,2024-03-23,348,127
56e4273e1c07df0bc302b5c4,6656e2c3000000001500ad66,8,05-29,749,283
5979953e6a6a69531719d4eb,66306e99000000001e020221,6,04-30,105,29
5979953e6a6a69531719d4eb,66306e99000000001e020221,6,04-30,105,29
5f0e7aeb000000000101d59e,6580fc8c000000000503a924,4,2023-12-19,43,29
5f0e7aeb000000000101d59e,6580fc8c000000000503a924,4,2023-12-19,43,29
5d975024000000000100966b,64b54235000000001e018629,14,2023-07-17,1462,448
54c7a018b4c4d6163d68920a,65373100000000001e03393a,12,2023-10-25,106,26
5eca3c6e000000000100153f,6540878e000000002201ede6,16,2023-10-31,127,36
61f2192900000000100070b8,65d5812d000000000b00d4e5,5,02-23,123,14
5d440885000000001003fb73,6638bf9c000000001e0202fe,15,05-07,324,164
5d440885000000001003fb73,6638bf9c000000001e0202fe,15,2024-05-06,324,163
5d10edaa000000001101e718,64b138300000000016024e4e,4,2023-10-15,100,4
59b09e6cb1da1465bbe59b4e,665ed84d000000000e033385,0,06-04,146,46
5d975024000000000100966b,65a13ff7000000001e009bb9,4,2024-01-12,37,7
6213b096000000001000db1a,64a0eae40000000013035eba,17,2023-07-02,145,43
5f4c99eb0000000001005b17,658a8ad70000000011014cc5,5,2023-12-26,1645,872
5d440885000000001003fb73,6641c2d1000000001e01c2af,15,05-13,456,158
5d440885000000001003fb73,6641c2d1000000001e01c2af,15,2024-05-13,456,158
61e0fb3b0000000010009839,66388290000000001e0380a3,5,05-07,10,10
5d440885000000001003fb73,661f9da6000000000d032323,14,04-17,236,83
5d440885000000001003fb73,661f9da6000000000d032323,14,2024-04-17,235,82
5d440885000000001003fb73,660688a20000000012036d1a,15,2024-03-29,1298,540
55ba37e567bc652d2acdc72d,650d632b000000001e031136,13,2023-09-22,10,10
5c17274b0000000005004762,6629c3320000000001031cc1,7,04-27,176,71
61f2192900000000100070b8,65fd2ba80000000012020ab8,4,03-22,227,56
57df3ffc50c4b44f636c3a3a,655d7d35000000003203bdc2,2,2023-11-22,714,347
5bd97a789333970001407645,65589e4800000000330056f6,9,2023-11-18,335,109
59f19270e8ac2b54e5dd9446,650e09fa000000001f037962,15,2023-09-23,10,10
57df3ffc50c4b44f636c3a3a,65d577e2000000000b0197a8,14,2024-02-21,609,278
57df3ffc50c4b44f636c3a3a,65d577e2000000000b0197a8,14,2024-02-21,609,278
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,384,62
5c17274b0000000005004762,649e751800000000130124cc,11,2023-07-01,2261,1008
57df3ffc50c4b44f636c3a3a,659b749c0000000012008e70,2,2024-01-08,10,10
5f4c99eb0000000001005b17,659bc5b0000000001a0019b1,0,2024-01-08,7777,6939
5d975024000000000100966b,64856bbc0000000013005140,14,2023-06-11,10,10
5d975024000000000100966b,6648b72200000000160137dd,3,2024-05-18,164,64
61f2192900000000100070b8,6502cce5000000001f034fe2,9,2023-09-15,6054,2106
5a8ab60a11be10413f558601,64bb5128000000001201cfa3,14,2023-07-22,238,6
592c72be50c4b47b345a70f0,6571b01d0000000038026a11,1,2023-12-07,10,10
592c72be50c4b47b345a70f0,6571b01d0000000038026a11,1,2023-12-07,133,42
556cf0afa75c952ced7c7fd7,6524211f000000001a017a7f,10,2023-10-09,162,26
5d975024000000000100966b,657815c20000000039033902,14,2023-12-12,63,22
5a5e0afb11be1017b83be966,6534b204000000001e028c8b,10,2023-10-25,114,38
5c17274b0000000005004762,64755d2b00000000270128ee,11,2023-06-02,77,70
55ba37e567bc652d2acdc72d,64a77db4000000001e018502,13,2023-07-07,10,10
5f9e1618000000000101ce79,660bc3b4000000001a017e4e,16,2024-04-02,1176,792
5d975024000000000100966b,663f7e2f000000001e038bc6,10,2024-05-11,876,472
5a5e0afb11be1017b83be966,655b3dc7000000003202675a,3,2023-11-20,376,188
617fb2900000000010007cda,6608d5b3000000001b00f1dd,8,03-31,300,41
5d975024000000000100966b,658ad6be000000001102e714,4,2023-12-26,10,10
5b40334f6b58b720b3288f94,663773d8000000001e027acd,15,05-05,10,1
592c72be50c4b47b345a70f0,65b7956b00000000080212b7,1,01-29,199,56
592c72be50c4b47b345a70f0,65b7956b00000000080212b7,1,01-29,199,56
5f0e7aeb000000000101d59e,65745bee0000000006022856,4,2023-12-12,225,125
5f0e7aeb000000000101d59e,65745bee0000000006022856,4,2023-12-12,225,125
5f0e7aeb000000000101d59e,653e4e5a0000000025023c9a,19,2023-10-29,235,128
5f0e7aeb000000000101d59e,653e4e5a0000000025023c9a,19,2023-10-29,235,128
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,395,159
5d440885000000001003fb73,66458da9000000001e01a55a,15,2024-05-16,394,158
5d975024000000000100966b,65898b0d000000001a02ab50,0,2023-12-25,164,55
5f0e7aeb000000000101d59e,6656b4d3000000001501012e,16,05-29,885,443
5f0e7aeb000000000101d59e,6656b4d3000000001501012e,16,05-29,10,10
5a8ab60a11be10413f558601,64d8a1d4000000000800d462,15,2023-08-13,138,6
61bc9352000000001000ec0d,657537b1000000000700b490,0,2023-12-10,826,341
5f4c99eb0000000001005b17,6663d1f100000000060076be,17,2024-06-08,7124,5398
5cc2058b0000000011004f19,65caddf4000000002d003ea7,5,02-13,485,44
5cc2058b0000000011004f19,65dfea330000000003036b18,5,02-29,10,10
5cc2058b0000000011004f19,65dfea330000000003036b18,5,02-29,10,10
56e4273e1c07df0bc302b5c4,659146200000000012000345,8,2023-12-31,498,177
5c32b1cf000000000603dd87,64b3a4e7000000001503267e,14,2023-07-16,775,151
5f0e7aeb000000000101d59e,66473f4a000000000f00d161,5,05-17,1266,564
617fb2900000000010007cda,65f55df80000000012037244,8,03-16,103,12
5c17274b0000000005004762,64a96bdd000000002f027e57,11,2023-07-08,91,39
5cc2058b0000000011004f19,65ff7ec200000000120215ad,11,03-24,1000,10
5cc2058b0000000011004f19,65ff7ec200000000120215ad,11,03-24,7886,662
617fb2900000000010007cda,655eca61000000000f02696c,8,2023-11-23,3303,538
55ba37e567bc652d2acdc72d,65228df0000000001e00ef39,8,2023-10-09,10,5
5eca3c6e000000000100153f,65ba85b00000000011002b95,17,02-01,142,47
6213b096000000001000db1a,65b775ab000000002c036c0b,0,01-29,96,32
5f0e7aeb000000000101d59e,66489fee000000000f00dc65,19,05-18,2599,1363
5bd97a789333970001407645,65b76c550000000002011deb,9,2024-01-29,153,35
5f0e7aeb000000000101d59e,6557693800000000320388a7,4,2023-11-17,633,293
5f0e7aeb000000000101d59e,6557693800000000320388a7,4,2023-11-17,633,293
5c32b1cf000000000603dd87,652a8d1c000000001c016927,16,2023-10-16,5358,1519
5c32b1cf000000000603dd87,652a8d1c000000001c016927,16,2023-10-16,1000,1000
5bc7fce62d9b750001ac98e0,65a5ce42000000001102c733,12,01-17,270,61
5eca3c6e000000000100153f,65699e8b00000000090231ab,10,02-29,607,212
56e4273e1c07df0bc302b5c4,65ed09dc000000000600cc5f,18,03-10,10,10
5bc7fce62d9b750001ac98e0,650abb9d000000001e03eab5,12,2023-09-21,219,17
5aba606911be10295ed87da0,65fab0430000000012035f17,12,2024-03-20,97,14
54c7a018b4c4d6163d68920a,654c495c000000001701ca8d,18,2023-11-09,105,29
5979953e6a6a69531719d4eb,66515a53000000001303d0fd,6,05-27,10,10
5d975024000000000100966b,65feb5f50000000012021f01,0,2024-03-23,105,28
5a38d001e8ac2b03a8b0ede8,663b7941000000001e018023,10,05-08,50947,9294
5a8ab60a11be10413f558601,65dab19f00000000070251c3,17,2024-02-25,320,26
5f9e1618000000000101ce79,657452a000000000380371e2,13,2023-12-09,1253,450
5daf230d0000000001009946,647ac5b3000000001300719a,10,2023-06-03,572,134
5f9e1618000000000101ce79,652b9359000000001e028147,12,2023-10-15,967,244
5df0e2f60000000001008fb6,665ae640000000001500a63f,14,06-01,1470,431
5d440885000000001003fb73,6607898d0000000012037a3b,15,2024-03-30,2075,819
5d10edaa000000001101e718,66026a4600000000140068af,17,03-26,156,23
5f4c99eb0000000001005b17,658162950000000038022293,0,2023-12-19,8010,5928
5c32b1cf000000000603dd87,65f902f60000000012037b03,18,03-19,3519,844
5c32b1cf000000000603dd87,65f902f60000000012037b03,18,03-19,3519,844
5a412125e8ac2b1cf0ba046b,66591f10000000000f00de95,6,06-06,93,70
5a412125e8ac2b1cf0ba046b,66591f10000000000f00de95,6,06-06,93,70
5aba606911be10295ed87da0,657c57a3000000000703a961,12,2023-12-15,10,10
5d975024000000000100966b,6620b6320000000001033a03,10,2024-04-18,73,16
61e0fb3b0000000010009839,663c7575000000001e036741,7,05-09,10,9
5d440885000000001003fb73,662a05b3000000001c00418b,19,2024-04-25,458,174
5a9c2131e8ac2b202f6954a2,6623cda3000000001c006920,15,2024-04-20,10,10
61f2192900000000100070b8,649aa13c0000000013031290,13,2023-06-27,482,124
5979953e6a6a69531719d4eb,65ed76a10000000012033878,18,03-10,571,108
5979953e6a6a69531719d4eb,65ed76a10000000012033878,18,03-10,571,108
61f2192900000000100070b8,64ba23f4000000001700f52f,7,2023-07-21,158,34
5b7d32c3408dd0000133df33,65685a8500000000330048e0,14,2023-11-30,132,21
5b7d32c3408dd0000133df33,65685a8500000000330048e0,14,2023-11-30,132,21
5f0e7aeb000000000101d59e,6573131c000000000503a52d,19,2023-12-08,2985,1436
5f0e7aeb000000000101d59e,6573131c000000000503a52d,19,2023-12-08,1000,1000
5f9e1618000000000101ce79,653a623b000000001f0049b7,4,2023-10-26,590,305
5bc7fce62d9b750001ac98e0,65fcd91a00000000120234dc,12,03-23,236,15
5bc7fce62d9b750001ac98e0,65fcd91a00000000120234dc,12,03-23,236,15
57df3ffc50c4b44f636c3a3a,647abeab00000000130050c0,2,2023-06-03,1811,828
61eff0ac0000000010007090,662a141d000000001c00bb52,3,05-06,1059,343
61eff0ac0000000010007090,662a141d000000001c00bb52,3,05-06,1000,10
5aba606911be10295ed87da0,65bdc40a000000000c004dbe,3,2024-02-03,543,186
572ca3265e87e77423f3ff48,66049f3b000000000d00cae8,15,03-28,92,27
572ca3265e87e77423f3ff48,65efa292000000000d00ea7b,15,03-12,70,44
628b212a0000000015015a73,66588d3a0000000005004436,9,05-30,366,130
5b47ff69e8ac2b0df29963b9,664eb885000000000f00c71b,17,05-24,175,50
61ea876e0000000010006aa7,666a7ba1000000001c028a17,14,06-13,355,117
5d975024000000000100966b,66210745000000000100517e,0,2024-04-18,10,10
5d975024000000000100966b,6624f0f7000000000401a472,17,2024-04-21,84,44
5a8ab60a11be10413f558601,6523cadb000000001e03fd4e,17,2023-10-09,398,29
5c17274b0000000005004762,656884a60000000038020644,11,2023-11-30,107,42
61f2192900000000100070b8,649aa13c0000000013031290,4,2023-06-27,482,124
5f4c99eb0000000001005b17,664ffe7e000000000500704b,0,2024-05-24,936,210
5f4c99eb0000000001005b17,664ffe7e000000000500704b,0,2024-05-24,911,203
5eb026ae0000000001007623,665d20ec000000001303faf2,15,06-03,63,22
5d975024000000000100966b,660ab612000000001a011396,0,2024-04-01,10,10
61f2192900000000100070b8,654b30d4000000003203435c,6,2023-11-09,120,18
5a9c2131e8ac2b202f6954a2,65dc64ff000000000b015fab,14,2024-02-26,177,50
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6
5cb5b2480000000017015acf,660c0a19000000001a0128fa,5,04-02,345,127
5aeafe47e8ac2b1705f28619,665929fc000000000c01b556,9,05-31,11980,12995
572ca3265e87e77423f3ff48,662ae26a000000000100579b,15,04-26,698,262
572ca3265e87e77423f3ff48,6615ca6d000000001a011b93,15,04-10,315,115
57df3ffc50c4b44f636c3a3a,65f7bd9b0000000013025ed9,2,2024-03-18,803,412
57df3ffc50c4b44f636c3a3a,65f7bd9b0000000013025ed9,2,2024-03-18,803,412
63e9ebb600000000260112e7,665524d6000000001303c019,3,05-28,9188,3025
5bd97a789333970001407645,65631082000000000f02494e,9,2023-11-26,311,129
59f19270e8ac2b54e5dd9446,6508c3e0000000001e031b6b,3,2023-09-19,16,7
58f3fa5a50c4b4221595a89d,666a3da1000000000d00f11b,15,06-13,169,43
58f3fa5a50c4b4221595a89d,666a3da1000000000d00f11b,15,06-13,10,10
57df3ffc50c4b44f636c3a3a,65ffafa700000000140063a1,2,2024-03-24,1581,722
5d975024000000000100966b,65b9cb4b0000000007028605,14,2024-01-31,293,125
5d10edaa000000001101e718,66320b56000000001e01bc8a,4,05-02,10,10
5f0e7aeb000000000101d59e,648f147d0000000027011abf,16,2023-08-03,9320,6020
5bc7fce62d9b750001ac98e0,6621c261000000000401ac2d,15,04-19,165,44
5d975024000000000100966b,64cb7e60000000000b02ba06,14,2023-08-03,10,10
5979953e6a6a69531719d4eb,6649a1eb0000000015009069,4,05-19,182,33
5979953e6a6a69531719d4eb,6649a1eb0000000015009069,4,05-19,182,33
617fb2900000000010007cda,6623331a000000001c0041a6,8,04-20,174,19
5c32b1cf000000000603dd87,64a3fb7e0000000023035f67,14,2023-07-04,417,104
5c17274b0000000005004762,65f29b0d000000000d00d731,11,03-15,568,306
6213b096000000001000db1a,65b775ab000000002c036c0b,0,01-29,96,32
5c17274b0000000005004762,654321c2000000001e00e706,11,2023-11-03,88,45
5a8ab60a11be10413f558601,65b0f5d4000000002c02896d,8,2024-01-24,248,56
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410
54c7a018b4c4d6163d68920a,658e75ca000000001101f7c5,18,01-01,1000,10
5d440885000000001003fb73,660e40c0000000001b013f7f,4,04-04,92,34
5d440885000000001003fb73,660e40c0000000001b013f7f,4,2024-04-04,92,34
592c72be50c4b47b345a70f0,662baa130000000001031a02,1,04-26,2226,826
592c72be50c4b47b345a70f0,662baa130000000001031a02,1,04-26,2226,826
5d975024000000000100966b,648b259900000000270133fd,4,2023-06-15,170,70
54c7a018b4c4d6163d68920a,6604d873000000001203e17e,15,03-28,125,23
592c72be50c4b47b345a70f0,6661c1100000000006006d97,1,06-06,296,64
592c72be50c4b47b345a70f0,6661c1100000000006006d97,1,06-06,296,64
5eca3c6e000000000100153f,661209d9000000001b008ff1,14,04-07,4727,1282
5bc7fce62d9b750001ac98e0,653870f30000000020000c37,12,2023-10-25,10,10
57df3ffc50c4b44f636c3a3a,6644999c000000001e01a54f,14,2024-05-15,10,10
57df3ffc50c4b44f636c3a3a,6644999c000000001e01a54f,14,2024-05-15,376,158
59b09e6cb1da1465bbe59b4e,6669764500000000060072e0,15,06-12,100,19
5a5e0afb11be1017b83be966,65534f6800000000170358f0,10,2023-11-14,409,102
5870687f50c4b44ba361428b,65a3a3a3000000001102d0dd,15,01-14,286,71
5d975024000000000100966b,65edc125000000001203d575,5,2024-03-10,89,22
5aeafe47e8ac2b1705f28619,6651520b00000000150082dd,5,05-25,924,31
61f2192900000000100070b8,660656bb0000000012031c7d,4,04-05,154,15
61e0fb3b0000000010009839,66597ac90000000005004273,6,05-31,75,51
5f9e1618000000000101ce79,6566f1f1000000003801cafc,0,2023-11-29,1765,338
5979953e6a6a69531719d4eb,659cbb910000000013037b09,6,01-09,63,8
57df3ffc50c4b44f636c3a3a,65a4adbb00000000120003ac,0,2024-01-15,336,148
5d975024000000000100966b,65caf635000000002c03564f,14,2024-02-13,591,166
5f0e7aeb000000000101d59e,65858258000000000901d3f8,4,2023-12-22,1344,666
5870687f50c4b44ba361428b,6528c802000000001e03f3d5,18,2023-11-10,10,10
56526e4ce4b1cf0da0e3b5e1,66014eae0000000014005062,15,03-25,714,357
58ad83346a6a6968387219fc,65cedd55000000000b016303,2,02-16,1117,348
5a8ab60a11be10413f558601,65713fbe000000003a009012,17,2023-12-07,10,10
5870687f50c4b44ba361428b,64f3f65c000000001f03fffa,15,2023-09-03,459,195
5d10edaa000000001101e718,663b68c0000000001e01859c,9,05-11,125,14
5979953e6a6a69531719d4eb,66693eb4000000001c023b0d,4,06-12,159,22
5979953e6a6a69531719d4eb,66693eb4000000001c023b0d,4,06-12,159,22
56e4273e1c07df0bc302b5c4,64f472cb000000001e032744,8,2023-09-05,377,139
5f0e7aeb000000000101d59e,65df2f90000000000b01418f,19,02-28,990,469
5c17274b0000000005004762,6625f20b0000000001007355,5,04-26,107,45
5c17274b0000000005004762,65d08ec5000000000702423a,11,02-19,10,10
5eb026ae0000000001007623,664f0541000000000f00f4e8,6,05-23,439,189
5a5e0afb11be1017b83be966,659aa1530000000018029efb,10,01-08,10,10
5a5e0afb11be1017b83be966,659aa1530000000018029efb,10,01-08,100,21
5c17274b0000000005004762,654245da000000001e00c0a1,2,2023-11-01,1382,505
5f9e1618000000000101ce79,6641c433000000001e032eed,12,2024-05-13,927,183
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,395,159
5d440885000000001003fb73,66458da9000000001e01a55a,15,2024-05-16,394,158
5f0e7aeb000000000101d59e,656c81d9000000000801df2c,16,2023-12-03,10,10
5f0e7aeb000000000101d59e,656c81d9000000000801df2c,16,2023-12-03,109,55
617fb2900000000010007cda,660250d200000000130266de,8,03-26,642,88
56e4273e1c07df0bc302b5c4,64a67099000000001a013d4e,8,2023-07-06,1020,337
5d10edaa000000001101e718,663317e4000000001e02cbff,2,05-02,10,10
56e4273e1c07df0bc302b5c4,652e2671000000001a023ecb,8,2023-10-17,10,10
55ba37e567bc652d2acdc72d,6527c678000000001e031e38,13,2023-10-12,10,10
5c17274b0000000005004762,66022df00000000012020209,11,03-27,152,70
5e1979350000000001000304,65027d4c000000001e02f06b,10,2023-09-14,10,10
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34
5d10edaa000000001101e718,64833a4800000000270101cf,14,2023-10-15,438,63
58419a2382ec3954e9374148,659e6639000000001e0092f4,10,01-10,232,62
56e4273e1c07df0bc302b5c4,64c8c42a000000000a01a71d,8,2023-08-01,828,273
5a412125e8ac2b1cf0ba046b,6584e371000000000901bb72,9,2023-12-22,118,64
61eff0ac0000000010007090,65e824fb000000000600e2e3,17,03-14,10,10
592c72be50c4b47b345a70f0,65993f3d000000001c0119b9,1,01-06,925,298
592c72be50c4b47b345a70f0,65993f3d000000001c0119b9,1,01-06,925,298
5c566fc4000000001b033058,662620c7000000000d032565,9,04-22,969,294
56e4273e1c07df0bc302b5c4,654f6cb40000000033002d01,18,2023-11-11,10,10
56526e4ce4b1cf0da0e3b5e1,6639bdcd000000001e022642,12,05-07,10,10
5bc7fce62d9b750001ac98e0,64a5064c0000000023035ff6,12,2023-07-05,204,22
617fb2900000000010007cda,6572881400000000050394d5,18,2023-12-08,1700,223
5a8ab60a11be10413f558601,650d47ae000000001f03c9d3,9,2023-09-22,10,10
5d975024000000000100966b,65b6052f000000002b03e4f9,19,2024-01-28,70,9
5d10edaa000000001101e718,64d9c6be00000000100321ec,10,2023-10-15,453,78
5c17274b0000000005004762,66179027000000001a00c8a3,11,04-11,35,13
61eff0ac0000000010007090,662a141d000000001c00bb52,17,05-06,1059,343
61eff0ac0000000010007090,662a141d000000001c00bb52,17,05-06,1000,10
57df3ffc50c4b44f636c3a3a,664191c1000000001e018292,2,2024-05-13,561,237
57df3ffc50c4b44f636c3a3a,664191c1000000001e018292,2,2024-05-13,561,237
59b09e6cb1da1465bbe59b4e,664b26bf00000000160137a9,14,05-20,343,68
5fcf1b4f0000000001008163,6644c47b000000001e030777,9,06-07,1124,497
61ea876e0000000010006aa7,6667df22000000001d01b77b,14,06-11,54,17
5bd97a789333970001407645,66239098000000001c00b10f,9,2024-04-20,257,74
5d10edaa000000001101e718,64e15418000000000103ecf0,9,2023-10-15,397,53
5847e03f6a6a6974edfc065e,656fd042000000000901ef74,18,2023-12-06,450,222
5eca3c6e000000000100153f,65c1225a000000000a03197b,4,02-06,169,61
566b06e8b8ce1a3553270156,657413ac0000000038033df6,9,2023-12-09,2115,470
5bd97a789333970001407645,64cf65e8000000000c037cd9,7,2023-08-06,177,70
592c72be50c4b47b345a70f0,66323f94000000001e031f01,1,05-01,1245,353
592c72be50c4b47b345a70f0,66323f94000000001e031f01,1,05-01,1245,353
5eca3c6e000000000100153f,6587c746000000000901d093,18,2023-12-24,113,36
5d10edaa000000001101e718,65855ec5000000000801ea49,9,03-24,210,22
5b7d32c3408dd0000133df33,6649c6c0000000000f00d656,17,2024-05-19,231,64
5b7d32c3408dd0000133df33,6649c6c0000000000f00d656,17,2024-05-19,231,65
61f2192900000000100070b8,65b3421c000000002c0294b1,13,01-27,239,63
617fb2900000000010007cda,6633581c000000001e025757,8,05-02,10,10
5a8ab60a11be10413f558601,65f80d670000000012023205,9,2024-03-18,1604,238
61bc9352000000001000ec0d,6539e4be000000002201f8a1,0,2023-10-26,21854,11420
55ba37e567bc652d2acdc72d,65422697000000001e02f4c1,3,2023-11-03,10,10
5f9e1618000000000101ce79,64ad2aef000000002b03886f,16,2023-07-11,10,10
55ba37e567bc652d2acdc72d,64eb8a8c000000000301cc27,3,2023-08-28,10,10
5e60e721000000000100771f,6616aae1000000001a00c64e,18,04-10,22,7
5a8ab60a11be10413f558601,657bce8f000000003802f286,9,2023-12-15,395,48
61eff0ac0000000010007090,65eaccac000000000600e18b,0,03-11,1444,515
5bc7fce62d9b750001ac98e0,64913afd00000000270287e7,12,2023-06-21,10,10
5d10edaa000000001101e718,65729f43000000000602bf17,4,03-24,159,13
5b7d32c3408dd0000133df33,65ebf59b000000000600cb37,17,2024-03-09,10,10
5b7d32c3408dd0000133df33,65ebf59b000000000600cb37,17,2024-03-09,57,16
5a8ab60a11be10413f558601,65b72350000000002c017cc4,8,2024-01-29,1060,132
5f0e7aeb000000000101d59e,657c4ff8000000000901fafa,19,2023-12-15,1419,711
5f0e7aeb000000000101d59e,657c4ff8000000000901fafa,19,2023-12-15,1000,10
5f0e7aeb000000000101d59e,663cbd28000000001e027893,19,05-09,1826,1045
61f2192900000000100070b8,65606687000000003203471d,4,2023-11-24,201,62
5d10edaa000000001101e718,65efe63e0000000012031f7c,10,03-24,119,13
592c72be50c4b47b345a70f0,65c3743b00000000080215e8,1,02-07,1406,567
592c72be50c4b47b345a70f0,65c3743b00000000080215e8,1,02-07,1406,567
617fb2900000000010007cda,661f3cea000000000d033134,8,04-17,110,18
57640f416a6a69300be41e31,66641e770000000015011192,10,06-08,229,45
5d10edaa000000001101e718,64f6c693000000001f006e37,3,2023-09-05,210,31
5e1979350000000001000304,663d9b12000000001e039f58,1,05-10,319,42
5e1979350000000001000304,663d9b12000000001e039f58,1,05-10,319,42
617fb2900000000010007cda,65ec54a7000000000303260f,8,03-09,735,65
61f2192900000000100070b8,65b379fe0000000011001584,12,01-27,67,9
5a5e0afb11be1017b83be966,662246af0000000001033157,6,04-19,134,44
5a5e0afb11be1017b83be966,662246af0000000001033157,6,04-19,134,44
5a5e0afb11be1017b83be966,662246af0000000001033157,6,04-19,134,44
5a9c2131e8ac2b202f6954a2,662cfc01000000000d030cf6,0,2024-04-27,301,111
5f0e7aeb000000000101d59e,653cfdeb0000000025015c18,19,2023-10-28,2705,1512
5f0e7aeb000000000101d59e,653cfdeb0000000025015c18,19,2023-10-28,2705,1512
5c17274b0000000005004762,655324f600000000170350e2,7,2023-11-17,176,82
5a9c2131e8ac2b202f6954a2,665331260000000015009b38,18,2024-05-26,106,43
5e60e721000000000100771f,649d0382000000001300c867,14,2023-06-29,146,73
5b7d32c3408dd0000133df33,651cfea000000000220289ea,17,2023-10-04,126,19
